EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	04:21:30	0	0.1000	0.04278470243127416	0.024804426357150078	0.6065	0.6065	0.6065	0.6065
2	04:21:33	1	0.1000	0.02161610053754589	0.02419107034802437	0.4387	0.4387	0.4387	0.4387
3	04:21:35	0	0.1000	0.02077631629891132	0.02296692505478859	0.6387	0.6387	0.6387	0.6387
4	04:21:38	1	0.1000	0.02018460787549262	0.022891301661729813	0.5677	0.5677	0.5677	0.5677
5	04:21:40	0	0.1000	0.019407552882911315	0.021318715065717697	0.6581	0.6581	0.6581	0.6581
6	04:21:43	1	0.1000	0.01912429132909973	0.0222226083278656	0.6387	0.6387	0.6387	0.6387
7	04:21:45	0	0.1000	0.018603035916720717	0.020415861159563065	0.7226	0.7226	0.7226	0.7226
8	04:21:48	0	0.1000	0.01837176377620957	0.01981499046087265	0.7419	0.7419	0.7419	0.7419
9	04:21:51	1	0.1000	0.017410970812466876	0.01999581977725029	0.6903	0.6903	0.6903	0.6903
10	04:21:53	2	0.1000	0.01793784025069714	0.020682688802480698	0.6839	0.6839	0.6839	0.6839
11	04:21:54	0	0.1000	0.01774547344818444	0.020212600007653236	0.7548	0.7548	0.7548	0.7548
12	04:21:58	1	0.1000	0.016059360740343958	0.021201949566602707	0.6387	0.6387	0.6387	0.6387
13	04:21:59	2	0.1000	0.016902953086785934	0.018502123653888702	0.7484	0.7484	0.7484	0.7484
14	04:22:01	3	0.1000	0.016480388460789152	0.018718497827649117	0.6774	0.6774	0.6774	0.6774
15	04:22:02	4	0.1000	0.01689981588423894	0.01935739628970623	0.7355	0.7355	0.7355	0.7355
16	04:22:03	5	0.1000	0.01645220782974172	0.018019741401076317	0.7484	0.7484	0.7484	0.7484
17	04:22:05	6	0.1000	0.01585882300964295	0.018484165892004967	0.7355	0.7355	0.7355	0.7355
18	04:22:06	0	0.0500	0.014913990590868455	0.017191629856824875	0.7677	0.7677	0.7677	0.7677
19	04:22:10	1	0.0500	0.014187523960125849	0.016573887318372726	0.7613	0.7613	0.7613	0.7613
20	04:22:11	2	0.0500	0.014537077003986992	0.016595540568232536	0.7613	0.7613	0.7613	0.7613
21	04:22:13	3	0.0500	0.014089186094856399	0.017946360632777214	0.7097	0.7097	0.7097	0.7097
22	04:22:14	4	0.0500	0.01458439427746857	0.018334195017814636	0.6968	0.6968	0.6968	0.6968
23	04:22:16	5	0.0500	0.013641305112701821	0.01727660931646824	0.7677	0.7677	0.7677	0.7677
24	04:22:17	0	0.0500	0.014479906650558275	0.016878759488463402	0.7742	0.7742	0.7742	0.7742
25	04:22:20	1	0.0500	0.013581745577902565	0.016977136954665184	0.7355	0.7355	0.7355	0.7355
26	04:22:22	2	0.0500	0.013604794336751649	0.016438594087958336	0.7677	0.7677	0.7677	0.7677
27	04:22:23	3	0.0500	0.013175446013281522	0.016329176723957062	0.7677	0.7677	0.7677	0.7677
28	04:22:25	4	0.0500	0.013283589719784663	0.01677395962178707	0.7677	0.7677	0.7677	0.7677
29	04:22:26	5	0.0500	0.013365294968833704	0.017869822680950165	0.7484	0.7484	0.7484	0.7484
30	04:22:28	6	0.0500	0.01252034741901102	0.017100948840379715	0.7677	0.7677	0.7677	0.7677
31	04:22:29	0	0.0250	0.012327945401406682	0.01648758538067341	0.7806	0.7806	0.7806	0.7806
32	04:22:32	1	0.0250	0.012883183708827614	0.01680072769522667	0.7742	0.7742	0.7742	0.7742
33	04:22:34	2	0.0250	0.01282447051291661	0.01613534241914749	0.7677	0.7677	0.7677	0.7677
34	04:22:35	3	0.0250	0.012459810847270771	0.016491973772644997	0.7742	0.7742	0.7742	0.7742
35	04:22:37	0	0.0250	0.012221920483846588	0.016358744353055954	0.7806	0.7806	0.7806	0.7806
36	04:22:38	1	0.0250	0.011818123854327699	0.01600249484181404	0.7742	0.7742	0.7742	0.7742
37	04:22:40	2	0.0250	0.012089583314072718	0.015718618407845497	0.7613	0.7613	0.7613	0.7613
