EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	17:13:51	0	0.1000	0.024089050224506848	0.021798310801386833	0.6258	0.6258	0.6258	0.6258
2	17:14:12	1	0.1000	0.022119576136841675	0.02209673635661602	0.6258	0.6258	0.6258	0.6258
3	17:14:26	2	0.1000	0.021684473397829338	0.02360779419541359	0.6258	0.6258	0.6258	0.6258
4	17:14:40	3	0.1000	0.02185776083056908	0.02186480350792408	0.6258	0.6258	0.6258	0.6258
5	17:14:53	4	0.1000	0.021291061519121662	0.02218952402472496	0.6258	0.6258	0.6258	0.6258
6	17:15:07	0	0.1000	0.021683985820710017	0.0218636617064476	0.6581	0.6581	0.6581	0.6581
7	17:15:28	1	0.1000	0.021440408038134552	0.021332629024982452	0.6258	0.6258	0.6258	0.6258
8	17:15:42	2	0.1000	0.021378943668538004	0.02123713679611683	0.6258	0.6258	0.6258	0.6258
9	17:15:56	0	0.1000	0.021421378923677663	0.021787431091070175	0.6774	0.6774	0.6774	0.6774
10	17:16:16	1	0.1000	0.021447851259076844	0.021279769018292427	0.6452	0.6452	0.6452	0.6452
11	17:16:30	2	0.1000	0.020974803039348133	0.02177133783698082	0.5935	0.5935	0.5935	0.5935
12	17:16:44	3	0.1000	0.02116293459595833	0.021251525729894638	0.6645	0.6645	0.6645	0.6645
13	17:16:57	4	0.1000	0.021295334568831533	0.020834660157561302	0.6452	0.6452	0.6452	0.6452
14	17:17:11	5	0.1000	0.021270558163149274	0.020813431590795517	0.6323	0.6323	0.6323	0.6323
15	17:17:25	6	0.1000	0.02106737555656515	0.02110101841390133	0.6258	0.6258	0.6258	0.6258
16	17:17:39	1	0.0500	0.02080560205484241	0.02056286856532097	0.6323	0.6323	0.6323	0.6323
17	17:17:52	2	0.0500	0.020715853248837176	0.021041246131062508	0.6581	0.6581	0.6581	0.6581
18	17:18:06	0	0.0500	0.020870695504368594	0.020221417769789696	0.6774	0.6774	0.6774	0.6774
19	17:18:20	1	0.0500	0.020441047724253484	0.020429760217666626	0.6452	0.6452	0.6452	0.6452
20	17:18:33	2	0.0500	0.02052533288525748	0.020817654207348824	0.6387	0.6387	0.6387	0.6387
21	17:18:47	3	0.0500	0.0206029420265258	0.019936533644795418	0.671	0.671	0.671	0.671
22	17:19:00	4	0.0500	0.02032321653003241	0.020630327984690666	0.6452	0.6452	0.6452	0.6452
23	17:19:14	5	0.0500	0.020079295368221964	0.020139221101999283	0.6581	0.6581	0.6581	0.6581
24	17:19:27	0	0.0500	0.02004281884461791	0.0191644299775362	0.7097	0.7097	0.7097	0.7097
25	17:19:48	1	0.0500	0.020182163058128276	0.019448207691311836	0.7032	0.7032	0.7032	0.7032
26	17:20:01	2	0.0500	0.020370971382049373	0.019261909648776054	0.6968	0.6968	0.6968	0.6968
27	17:20:15	3	0.0500	0.0200678570528982	0.020057344809174538	0.6581	0.6581	0.6581	0.6581
28	17:20:29	4	0.0500	0.02028710711199178	0.020766165107488632	0.6581	0.6581	0.6581	0.6581
29	17:20:43	5	0.0500	0.019989488005894854	0.021182764321565628	0.6581	0.6581	0.6581	0.6581
30	17:20:56	0	0.0500	0.020020815359972743	0.019679686054587364	0.729	0.729	0.729	0.729
31	17:21:17	1	0.0500	0.01940148546810383	0.019239643588662148	0.6903	0.6903	0.6903	0.6903
32	17:21:31	2	0.0500	0.019965549766461112	0.01885778270661831	0.7032	0.7032	0.7032	0.7032
33	17:21:45	3	0.0500	0.019779223100966203	0.018993007019162178	0.6903	0.6903	0.6903	0.6903
34	17:21:58	4	0.0500	0.01968506954166415	0.01863287389278412	0.7097	0.7097	0.7097	0.7097
35	17:22:12	5	0.0500	0.019309066840409377	0.02003149874508381	0.6839	0.6839	0.6839	0.6839
36	17:22:26	6	0.0500	0.019993793296882428	0.01864057406783104	0.6839	0.6839	0.6839	0.6839
37	17:22:39	0	0.0250	0.018986916186907097	0.01753205992281437	0.7484	0.7484	0.7484	0.7484
38	17:23:00	1	0.0250	0.018562276138304294	0.01774194836616516	0.7097	0.7097	0.7097	0.7097
39	17:23:14	2	0.0250	0.018030647955947186	0.01757044531404972	0.7097	0.7097	0.7097	0.7097
40	17:23:28	3	0.0250	0.018171010497484118	0.01766708306968212	0.6968	0.6968	0.6968	0.6968
41	17:23:41	4	0.0250	0.018338473405413547	0.018574194982647896	0.6903	0.6903	0.6903	0.6903
42	17:23:55	5	0.0250	0.018503552512650172	0.017407868057489395	0.7161	0.7161	0.7161	0.7161
43	17:24:09	6	0.0250	0.01790263705431602	0.01828623190522194	0.7097	0.7097	0.7097	0.7097
44	17:24:22	1	0.0125	0.01817996890871797	0.01728164777159691	0.7161	0.7161	0.7161	0.7161
45	17:24:36	2	0.0125	0.018283030345811316	0.01734774559736252	0.729	0.729	0.729	0.729
46	17:24:50	0	0.0125	0.01746889955263213	0.015709811821579933	0.7935	0.7935	0.7935	0.7935
47	17:25:11	0	0.0125	0.017371627767566972	0.015550918877124786	0.8129	0.8129	0.8129	0.8129
48	17:25:31	1	0.0125	0.01727726982808849	0.019455712288618088	0.6839	0.6839	0.6839	0.6839
49	17:25:45	2	0.0125	0.01622742105326204	0.01612096279859543	0.7677	0.7677	0.7677	0.7677
50	17:25:59	3	0.0125	0.016028184195002976	0.015012410469353199	0.7548	0.7548	0.7548	0.7548
51	17:26:13	4	0.0125	0.014652629700480651	0.01785178855061531	0.7355	0.7355	0.7355	0.7355
