EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	04:18:45	0	0.1000	0.04750466098566322	0.024657590314745903	0.6065	0.6065	0.6065	0.6065
2	04:18:48	0	0.1000	0.021891297771189595	0.0229091364890337	0.6581	0.6581	0.6581	0.6581
3	04:18:51	0	0.1000	0.021082893602298647	0.021441074088215828	0.7161	0.7161	0.7161	0.7161
4	04:18:55	1	0.1000	0.02044377839145948	0.02157631516456604	0.6968	0.6968	0.6968	0.6968
5	04:18:56	0	0.1000	0.01923753260196924	0.020312868058681488	0.7419	0.7419	0.7419	0.7419
6	04:19:00	1	0.1000	0.019503362300322367	0.020147457718849182	0.7226	0.7226	0.7226	0.7226
7	04:19:01	2	0.1000	0.018766730831239347	0.020714763551950455	0.6968	0.6968	0.6968	0.6968
8	04:19:02	3	0.1000	0.018265487453703048	0.020460722967982292	0.7355	0.7355	0.7355	0.7355
9	04:19:04	0	0.1000	0.017673505888683542	0.019243838265538216	0.7419	0.7419	0.7419	0.7419
10	04:19:05	0	0.1000	0.017159663039150636	0.01868945173919201	0.7419	0.7419	0.7419	0.7419
11	04:19:07	1	0.1000	0.01766580775412226	0.019962968304753304	0.729	0.729	0.729	0.729
12	04:19:08	2	0.1000	0.01650705497126227	0.018961336463689804	0.6968	0.6968	0.6968	0.6968
13	04:19:09	0	0.1000	0.016364675092765606	0.01784619316458702	0.7419	0.7419	0.7419	0.7419
14	04:19:11	1	0.1000	0.01678501941365299	0.018153229728341103	0.7226	0.7226	0.7226	0.7226
15	04:19:12	2	0.1000	0.01591038883630954	0.01790480501949787	0.7226	0.7226	0.7226	0.7226
16	04:19:14	3	0.1000	0.016085828326198582	0.01799461618065834	0.7226	0.7226	0.7226	0.7226
17	04:19:15	4	0.1000	0.015995556193123768	0.017687687650322914	0.7355	0.7355	0.7355	0.7355
18	04:19:17	0	0.1000	0.015827459242390114	0.01764327846467495	0.7419	0.7419	0.7419	0.7419
19	04:19:18	0	0.1000	0.01583737712580783	0.01757333241403103	0.7419	0.7419	0.7419	0.7419
20	04:19:19	1	0.1000	0.014838937132459533	0.01718602329492569	0.729	0.729	0.729	0.729
21	04:19:21	0	0.1000	0.014755448087119235	0.017652584239840508	0.7677	0.7677	0.7677	0.7677
22	04:19:24	1	0.1000	0.014730099029705325	0.01732633262872696	0.7548	0.7548	0.7548	0.7548
23	04:19:26	2	0.1000	0.014471618524148836	0.016878174617886543	0.7355	0.7355	0.7355	0.7355
24	04:19:27	3	0.1000	0.014775069621682424	0.01749780774116516	0.7419	0.7419	0.7419	0.7419
25	04:19:28	4	0.1000	0.01451981267694595	0.016692500561475754	0.7548	0.7548	0.7548	0.7548
26	04:19:30	5	0.1000	0.014540980166868606	0.017542559653520584	0.7355	0.7355	0.7355	0.7355
27	04:19:31	6	0.1000	0.01332361209931685	0.01673031784594059	0.7613	0.7613	0.7613	0.7613
28	04:19:33	0	0.0500	0.013003850242086905	0.016581885516643524	0.7677	0.7677	0.7677	0.7677
