EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	01:30:42	0	0.1000	0.024143742128661102	0.02220199443399906	0.6452	0.6452	0.6452	0.6452
2	01:30:45	0	0.1000	0.02213399434209469	0.02063491940498352	0.6645	0.6645	0.6645	0.6645
3	01:30:49	1	0.1000	0.0212032564321355	0.02092658542096615	0.6581	0.6581	0.6581	0.6581
4	01:30:50	0	0.1000	0.021325001293861515	0.020203568041324615	0.671	0.671	0.671	0.671
5	01:30:54	1	0.1000	0.020841067032427215	0.02195025235414505	0.5548	0.5548	0.5548	0.5548
6	01:30:55	0	0.1000	0.021093245234664017	0.020275287330150604	0.6839	0.6839	0.6839	0.6839
7	01:30:59	1	0.1000	0.020683325286914526	0.020152734592556953	0.671	0.671	0.671	0.671
8	01:31:00	2	0.1000	0.021059501068419206	0.01998014934360981	0.6774	0.6774	0.6774	0.6774
9	01:31:02	3	0.1000	0.020436427401537872	0.020483901724219322	0.671	0.671	0.671	0.671
10	01:31:04	4	0.1000	0.01992490329249506	0.021227331832051277	0.6323	0.6323	0.6323	0.6323
11	01:31:05	5	0.1000	0.019983379086058344	0.020759303122758865	0.671	0.671	0.671	0.671
12	01:31:07	0	0.1000	0.020079800360338	0.019866416230797768	0.6839	0.6839	0.6839	0.6839
13	01:31:08	1	0.1000	0.019769603454715814	0.02165142446756363	0.5742	0.5742	0.5742	0.5742
14	01:31:10	0	0.1000	0.020090002895514058	0.02027164027094841	0.6903	0.6903	0.6903	0.6903
15	01:31:14	1	0.1000	0.019757214567255647	0.020341195166110992	0.671	0.671	0.671	0.671
16	01:31:15	2	0.1000	0.01985896057305538	0.022991452366113663	0.5032	0.5032	0.5032	0.5032
17	01:31:17	3	0.1000	0.01967879562864009	0.01969248801469803	0.6839	0.6839	0.6839	0.6839
18	01:31:18	0	0.1000	0.019264893872397288	0.01967034302651882	0.6968	0.6968	0.6968	0.6968
19	01:31:22	1	0.1000	0.019308016271105108	0.01996438577771187	0.6774	0.6774	0.6774	0.6774
20	01:31:23	0	0.1000	0.01941973668418167	0.019348889589309692	0.7097	0.7097	0.7097	0.7097
21	01:31:27	1	0.1000	0.019230687032050567	0.02118910662829876	0.7032	0.7032	0.7032	0.7032
22	01:31:28	2	0.1000	0.01934081756717767	0.01952947862446308	0.6774	0.6774	0.6774	0.6774
23	01:31:30	3	0.1000	0.019558787474252298	0.019421303644776344	0.6968	0.6968	0.6968	0.6968
24	01:31:32	4	0.1000	0.018989173547021794	0.019456367939710617	0.6903	0.6903	0.6903	0.6903
25	01:31:33	5	0.1000	0.019161775847261787	0.019392766058444977	0.6968	0.6968	0.6968	0.6968
26	01:31:35	6	0.1000	0.0193537504272502	0.019481811672449112	0.6774	0.6774	0.6774	0.6774
27	01:31:36	1	0.0500	0.01886556414674703	0.021544137969613075	0.5935	0.5935	0.5935	0.5935
28	01:31:38	2	0.0500	0.019091818949685025	0.01923414319753647	0.6903	0.6903	0.6903	0.6903
29	01:31:39	3	0.0500	0.018736604684047878	0.020858945325016975	0.6387	0.6387	0.6387	0.6387
30	01:31:41	4	0.0500	0.01886836727659906	0.019507378339767456	0.6839	0.6839	0.6839	0.6839
31	01:31:43	5	0.0500	0.018537387390917183	0.01988336816430092	0.6839	0.6839	0.6839	0.6839
32	01:31:44	6	0.0500	0.018752869328233893	0.019196899607777596	0.6839	0.6839	0.6839	0.6839
33	01:31:46	1	0.0250	0.018343020067399813	0.0194518081843853	0.671	0.671	0.671	0.671
34	01:31:47	2	0.0250	0.018540600136895874	0.019270848482847214	0.6839	0.6839	0.6839	0.6839
35	01:31:49	3	0.0250	0.018288711164807212	0.01971699297428131	0.6839	0.6839	0.6839	0.6839
36	01:31:50	4	0.0250	0.018041744881710044	0.019405636936426163	0.6645	0.6645	0.6645	0.6645
37	01:31:52	5	0.0250	0.018288193828154192	0.019136548042297363	0.6839	0.6839	0.6839	0.6839
38	01:31:54	6	0.0250	0.01835452282249029	0.019437050446867943	0.6645	0.6645	0.6645	0.6645
39	01:31:55	1	0.0125	0.018055290112115457	0.01920483261346817	0.6774	0.6774	0.6774	0.6774
40	01:31:57	2	0.0125	0.017914825091666656	0.019363410770893097	0.671	0.671	0.671	0.671
41	01:31:58	3	0.0125	0.018351352415920074	0.019188998267054558	0.6839	0.6839	0.6839	0.6839
42	01:32:00	4	0.0125	0.017988717778500942	0.01925978809595108	0.6645	0.6645	0.6645	0.6645
43	01:32:01	5	0.0125	0.018175905181278193	0.01926804706454277	0.6839	0.6839	0.6839	0.6839
44	01:32:03	6	0.0125	0.0179125157646883	0.019228097051382065	0.671	0.671	0.671	0.671
45	01:32:05	1	0.0063	0.01829982385820223	0.01922646351158619	0.6839	0.6839	0.6839	0.6839
46	01:32:06	2	0.0063	0.017859195516165948	0.019227804616093636	0.6839	0.6839	0.6839	0.6839
47	01:32:08	3	0.0063	0.018108989532611735	0.01921769604086876	0.6774	0.6774	0.6774	0.6774
48	01:32:09	4	0.0063	0.018109787434703227	0.019245773553848267	0.671	0.671	0.671	0.671
49	01:32:11	5	0.0063	0.017803702201247645	0.019300159066915512	0.6645	0.6645	0.6645	0.6645
50	01:32:12	6	0.0063	0.018171276578951123	0.01921219192445278	0.6774	0.6774	0.6774	0.6774
51	01:32:14	1	0.0031	0.018161823701618902	0.019204994663596153	0.6774	0.6774	0.6774	0.6774
52	01:32:16	2	0.0031	0.018003753253391812	0.01920877769589424	0.6839	0.6839	0.6839	0.6839
53	01:32:17	3	0.0031	0.01819288114464206	0.019205579534173012	0.6774	0.6774	0.6774	0.6774
54	01:32:19	4	0.0031	0.01825145190770217	0.019215472042560577	0.6839	0.6839	0.6839	0.6839
55	01:32:20	5	0.0031	0.017807237787890246	0.0192538071423769	0.6839	0.6839	0.6839	0.6839
56	01:32:22	6	0.0031	0.01780826416019048	0.019242245703935623	0.6839	0.6839	0.6839	0.6839
57	01:32:23	1	0.0016	0.018012178924044345	0.019221054390072823	0.6774	0.6774	0.6774	0.6774
58	01:32:25	2	0.0016	0.018060376082746913	0.019217370077967644	0.671	0.671	0.671	0.671
59	01:32:27	3	0.0016	0.018253335893710396	0.019217155873775482	0.671	0.671	0.671	0.671
