EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	14:39:49	0	0.1000	0.03146753624370435	0.026972554624080658	0.5935	0.5935	0.5935	0.5935
2	14:40:04	1	0.1000	0.02288041342442958	0.02338683046400547	0.4129	0.4129	0.4129	0.4129
3	14:40:18	0	0.1000	0.021867153718158314	0.021817108616232872	0.5935	0.5935	0.5935	0.5935
4	14:40:31	0	0.1000	0.021860286689711746	0.021795541048049927	0.5935	0.5935	0.5935	0.5935
5	14:40:45	0	0.1000	0.021771359340971696	0.021394047886133194	0.6065	0.6065	0.6065	0.6065
6	14:41:00	0	0.1000	0.02132517103659362	0.021532369777560234	0.6129	0.6129	0.6129	0.6129
7	14:41:15	0	0.1000	0.02142144546009017	0.02136141061782837	0.6129	0.6129	0.6129	0.6129
8	14:41:29	1	0.1000	0.021003834566279272	0.026334257796406746	0.4065	0.4065	0.4065	0.4065
9	14:41:42	2	0.1000	0.02142490753576384	0.022411886602640152	0.5419	0.5419	0.5419	0.5419
10	14:41:56	3	0.1000	0.020705707365886308	0.021396039053797722	0.6065	0.6065	0.6065	0.6065
11	14:42:09	4	0.1000	0.020604370355777234	0.023997172713279724	0.4839	0.4839	0.4839	0.4839
12	14:42:23	0	0.1000	0.020538246169504466	0.022144483402371407	0.6258	0.6258	0.6258	0.6258
13	14:42:38	1	0.1000	0.020373517202115794	0.020891785621643066	0.6065	0.6065	0.6065	0.6065
14	14:42:52	2	0.1000	0.020799250844050376	0.020811621099710464	0.6129	0.6129	0.6129	0.6129
15	14:43:05	0	0.1000	0.02085216160481214	0.021364619955420494	0.6323	0.6323	0.6323	0.6323
16	14:43:20	1	0.1000	0.02006587754114018	0.021993136033415794	0.6323	0.6323	0.6323	0.6323
17	14:43:33	2	0.1000	0.020118618666141563	0.023394208401441574	0.6258	0.6258	0.6258	0.6258
18	14:43:47	3	0.1000	0.019711698034386452	0.02090035006403923	0.5806	0.5806	0.5806	0.5806
19	14:44:00	0	0.1000	0.02029139518053174	0.021128185093402863	0.6323	0.6323	0.6323	0.6323
20	14:44:14	0	0.1000	0.019746933964115206	0.020764324814081192	0.6645	0.6645	0.6645	0.6645
21	14:44:29	1	0.1000	0.019508148365027598	0.02208985760807991	0.6387	0.6387	0.6387	0.6387
22	14:44:43	2	0.1000	0.019804324914633756	0.020302630960941315	0.6258	0.6258	0.6258	0.6258
23	14:44:56	3	0.1000	0.019337686504807647	0.02034694515168667	0.6581	0.6581	0.6581	0.6581
24	14:45:10	4	0.1000	0.019733418856947352	0.0210427213460207	0.6129	0.6129	0.6129	0.6129
25	14:45:23	5	0.1000	0.019009860894359965	0.02069113962352276	0.6581	0.6581	0.6581	0.6581
26	14:45:36	0	0.1000	0.019456865671120867	0.019823107868433	0.6968	0.6968	0.6968	0.6968
27	14:45:52	1	0.1000	0.01958984239274276	0.02059686928987503	0.6516	0.6516	0.6516	0.6516
28	14:46:05	2	0.1000	0.018613261450817493	0.020676491782069206	0.5935	0.5935	0.5935	0.5935
29	14:46:19	0	0.1000	0.018850017967450044	0.01967996545135975	0.6968	0.6968	0.6968	0.6968
30	14:46:33	1	0.1000	0.018216794780579217	0.021659182384610176	0.6516	0.6516	0.6516	0.6516
31	14:46:46	0	0.1000	0.018910680241663508	0.01967918872833252	0.6968	0.6968	0.6968	0.6968
32	14:47:00	1	0.1000	0.01862199490051516	0.020808368921279907	0.6	0.6	0.6	0.6
33	14:47:13	2	0.1000	0.018749040446517626	0.021818052977323532	0.5677	0.5677	0.5677	0.5677
