EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	21:53:30	0	0.1000	0.034287108291590374	0.019947530701756477	0.6774	0.6774	0.6774	0.6774
2	21:53:48	0	0.1000	0.02092106825399981	0.018647613003849983	0.6839	0.6839	0.6839	0.6839
3	21:54:05	0	0.1000	0.019562922701592593	0.01799160987138748	0.7935	0.7935	0.7935	0.7935
4	21:54:22	1	0.1000	0.024033290100713815	0.023754697293043137	0.5871	0.5871	0.5871	0.5871
5	21:54:35	2	0.1000	0.021813930364623826	0.022970719262957573	0.5871	0.5871	0.5871	0.5871
6	21:54:48	3	0.1000	0.0217096841942896	0.02271398715674877	0.5871	0.5871	0.5871	0.5871
7	21:55:01	4	0.1000	0.021572578406898735	0.022801093757152557	0.5871	0.5871	0.5871	0.5871
8	21:55:14	5	0.1000	0.021681053212282902	0.022520653903484344	0.5871	0.5871	0.5871	0.5871
9	21:55:27	6	0.1000	0.02148434034116133	0.022552821785211563	0.5871	0.5871	0.5871	0.5871
10	21:55:40	1	0.0500	0.02129481695405203	0.022226963192224503	0.5871	0.5871	0.5871	0.5871
11	21:55:53	2	0.0500	0.02128481415647957	0.02240346372127533	0.5871	0.5871	0.5871	0.5871
12	21:56:05	3	0.0500	0.02138790430478372	0.02221618965268135	0.5871	0.5871	0.5871	0.5871
13	21:56:18	4	0.0500	0.021416584707727043	0.022218095138669014	0.5871	0.5871	0.5871	0.5871
14	21:56:31	5	0.0500	0.021295404014874942	0.022144030779600143	0.5871	0.5871	0.5871	0.5871
15	21:56:44	6	0.0500	0.021286844223074492	0.022103674709796906	0.5871	0.5871	0.5871	0.5871
16	21:56:57	1	0.0250	0.021299919762032885	0.02225567027926445	0.5871	0.5871	0.5871	0.5871
17	21:57:09	2	0.0250	0.02119949107022912	0.02250642143189907	0.5871	0.5871	0.5871	0.5871
18	21:57:22	3	0.0250	0.02123951685146214	0.022500474005937576	0.5871	0.5871	0.5871	0.5871
19	21:57:35	4	0.0250	0.021194873999453925	0.022238248959183693	0.5871	0.5871	0.5871	0.5871
20	21:57:48	5	0.0250	0.021243575059160944	0.02206360176205635	0.5871	0.5871	0.5871	0.5871
21	21:58:01	6	0.0250	0.021285649006604634	0.02220272086560726	0.5871	0.5871	0.5871	0.5871
22	21:58:14	1	0.0125	0.021246719642756914	0.022054145112633705	0.5871	0.5871	0.5871	0.5871
23	21:58:26	2	0.0125	0.02121748521185914	0.02218649908900261	0.5871	0.5871	0.5871	0.5871
24	21:58:39	3	0.0125	0.02121369250798003	0.022216618061065674	0.5871	0.5871	0.5871	0.5871
25	21:58:52	4	0.0125	0.02115185185464611	0.022164931520819664	0.5871	0.5871	0.5871	0.5871
26	21:59:05	5	0.0125	0.02121328032453199	0.02214507944881916	0.5871	0.5871	0.5871	0.5871
27	21:59:18	6	0.0125	0.02118150433104242	0.022174589335918427	0.5871	0.5871	0.5871	0.5871
28	21:59:31	1	0.0063	0.021234124021742382	0.02218646928668022	0.5871	0.5871	0.5871	0.5871
29	21:59:44	2	0.0063	0.021270254363452284	0.022136850282549858	0.5871	0.5871	0.5871	0.5871
30	21:59:57	3	0.0063	0.021168503843445787	0.022113347426056862	0.5871	0.5871	0.5871	0.5871
31	22:00:10	4	0.0063	0.02119824921408747	0.02218836173415184	0.5871	0.5871	0.5871	0.5871
32	22:00:23	5	0.0063	0.021254634951312853	0.02222149819135666	0.5871	0.5871	0.5871	0.5871
33	22:00:35	6	0.0063	0.021197815122830293	0.022201472893357277	0.5871	0.5871	0.5871	0.5871
34	22:00:48	1	0.0031	0.021154400862469915	0.02218056656420231	0.5871	0.5871	0.5871	0.5871
35	22:01:01	2	0.0031	0.02122291642303357	0.022178135812282562	0.5871	0.5871	0.5871	0.5871
36	22:01:14	3	0.0031	0.02107712136526717	0.022132394835352898	0.5871	0.5871	0.5871	0.5871
37	22:01:27	4	0.0031	0.021126748500585726	0.022129971534013748	0.5871	0.5871	0.5871	0.5871
38	22:01:40	5	0.0031	0.021184525683212007	0.022148611024022102	0.5871	0.5871	0.5871	0.5871
39	22:01:53	6	0.0031	0.021124322852554375	0.02213098853826523	0.5871	0.5871	0.5871	0.5871
40	22:02:06	1	0.0016	0.021162941442148683	0.022136887535452843	0.5871	0.5871	0.5871	0.5871
41	22:02:19	2	0.0016	0.021195177200109258	0.02213684469461441	0.5871	0.5871	0.5871	0.5871
42	22:02:31	3	0.0016	0.021141250486093208	0.022130586206912994	0.5871	0.5871	0.5871	0.5871
43	22:02:44	4	0.0016	0.021173103755956404	0.022131849080324173	0.5871	0.5871	0.5871	0.5871
44	22:02:57	5	0.0016	0.021186572822494122	0.022128965705633163	0.5871	0.5871	0.5871	0.5871
45	22:03:10	6	0.0016	0.021190123898642405	0.02213282324373722	0.5871	0.5871	0.5871	0.5871
46	22:03:23	1	0.0008	0.021085591386396596	0.022137006744742393	0.5871	0.5871	0.5871	0.5871
47	22:03:36	2	0.0008	0.021159083014842168	0.022135287523269653	0.5871	0.5871	0.5871	0.5871
48	22:03:49	3	0.0008	0.02123103249612166	0.022136548534035683	0.5871	0.5871	0.5871	0.5871
49	22:04:02	4	0.0008	0.021089111098435313	0.022137559950351715	0.5871	0.5871	0.5871	0.5871
50	22:04:14	5	0.0008	0.021156734942705275	0.02213785983622074	0.5871	0.5871	0.5871	0.5871
51	22:04:28	6	0.0008	0.02108474951892642	0.022138793021440506	0.5871	0.5871	0.5871	0.5871
52	22:04:40	1	0.0004	0.02117515739911936	0.02214016765356064	0.5871	0.5871	0.5871	0.5871
53	22:04:53	2	0.0004	0.02112703377278007	0.022139091044664383	0.5871	0.5871	0.5871	0.5871
54	22:05:06	3	0.0004	0.02119598830251153	0.02213842235505581	0.5871	0.5871	0.5871	0.5871
55	22:05:19	4	0.0004	0.021184452257820452	0.022136984393000603	0.5871	0.5871	0.5871	0.5871
56	22:05:32	5	0.0004	0.02117256393384694	0.02213682420551777	0.5871	0.5871	0.5871	0.5871
57	22:05:45	6	0.0004	0.021158769716056063	0.02213878184556961	0.5871	0.5871	0.5871	0.5871
58	22:05:58	1	0.0002	0.02107815364240659	0.022138064727187157	0.5871	0.5871	0.5871	0.5871
59	22:06:11	2	0.0002	0.02117762523679877	0.02213875949382782	0.5871	0.5871	0.5871	0.5871
60	22:06:24	3	0.0002	0.021105014627474467	0.02213904820382595	0.5871	0.5871	0.5871	0.5871
61	22:06:36	4	0.0002	0.021190907487917188	0.022139454260468483	0.5871	0.5871	0.5871	0.5871
62	22:06:49	5	0.0002	0.0211284775059598	0.022138725966215134	0.5871	0.5871	0.5871	0.5871
63	22:07:02	6	0.0002	0.02116646269458023	0.02213922329246998	0.5871	0.5871	0.5871	0.5871
