EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	23:51:31	0	0.1000	0.03419393198317276	0.02400665171444416	0.5484	0.5484	0.5484	0.5484
2	23:51:49	0	0.1000	0.02148786848257192	0.022673344239592552	0.5484	0.5484	0.5484	0.5484
3	23:52:02	1	0.1000	0.021586166682726005	0.02273162268102169	0.5484	0.5484	0.5484	0.5484
4	23:52:15	0	0.1000	0.021624506589584185	0.022204330191016197	0.5484	0.5484	0.5484	0.5484
5	23:52:28	0	0.1000	0.02153578873426899	0.021104982122778893	0.6323	0.6323	0.6323	0.6323
6	23:52:45	0	0.1000	0.020102836977896377	0.019259868189692497	0.671	0.671	0.671	0.671
7	23:53:03	1	0.1000	0.02035803437147394	0.029928570613265038	0.4516	0.4516	0.4516	0.4516
8	23:53:16	0	0.1000	0.018510052392744624	0.017662597820162773	0.7355	0.7355	0.7355	0.7355
9	23:53:33	0	0.1000	0.017981299995434685	0.016462888568639755	0.7484	0.7484	0.7484	0.7484
10	23:53:51	0	0.1000	0.01534734064096696	0.016141364350914955	0.7871	0.7871	0.7871	0.7871
11	23:54:08	1	0.1000	0.01478441742068987	0.01665373332798481	0.7613	0.7613	0.7613	0.7613
12	23:54:21	2	0.1000	0.01310892500470032	0.017030393704771996	0.7161	0.7161	0.7161	0.7161
13	23:54:34	3	0.1000	0.012714187254258736	0.018541567027568817	0.6581	0.6581	0.6581	0.6581
14	23:54:47	4	0.1000	0.011538012762208337	0.018060682341456413	0.7806	0.7806	0.7806	0.7806
15	23:55:00	5	0.1000	0.008824429603805665	0.016752375289797783	0.7742	0.7742	0.7742	0.7742
16	23:55:13	6	0.1000	0.008469410240650177	0.016156574711203575	0.7613	0.7613	0.7613	0.7613
17	23:55:25	0	0.0500	0.004051245641356437	0.01811419054865837	0.8258	0.8258	0.8258	0.8258
18	23:55:43	1	0.0500	0.0032089904225809126	0.01782296597957611	0.7935	0.7935	0.7935	0.7935
