EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	14:12:09	0	0.1000	0.023488231297456696	0.027585526928305626	0.6	0.6	0.6	0.6
2	14:12:27	0	0.1000	0.021412876618481846	0.02174537442624569	0.6	0.6	0.6	0.6
3	14:12:40	1	0.1000	0.021980454445912182	0.021907864138484	0.6	0.6	0.6	0.6
4	14:12:53	0	0.1000	0.022051544088471816	0.021694732829928398	0.6	0.6	0.6	0.6
5	14:13:06	1	0.1000	0.021739876150485858	0.022235317155718803	0.6	0.6	0.6	0.6
6	14:13:19	2	0.1000	0.02160693164874732	0.021817637607455254	0.6	0.6	0.6	0.6
7	14:13:32	3	0.1000	0.021678430736278856	0.021698901429772377	0.6	0.6	0.6	0.6
8	14:13:46	0	0.1000	0.02172598296245567	0.02169274352490902	0.6	0.6	0.6	0.6
9	14:13:59	1	0.1000	0.021620877252922416	0.022843975573778152	0.6	0.6	0.6	0.6
10	14:14:12	2	0.1000	0.021765607385779148	0.02233356237411499	0.6	0.6	0.6	0.6
11	14:14:25	3	0.1000	0.021545144951951135	0.02178945019841194	0.6	0.6	0.6	0.6
12	14:14:38	4	0.1000	0.021467215066664696	0.02220357209444046	0.6	0.6	0.6	0.6
13	14:14:52	5	0.1000	0.02164614046552758	0.021863829344511032	0.6	0.6	0.6	0.6
14	14:15:05	0	0.1000	0.021510734073737502	0.02168389782309532	0.6	0.6	0.6	0.6
15	14:15:18	1	0.1000	0.021567477139310707	0.02179129794239998	0.6	0.6	0.6	0.6
16	14:15:31	2	0.1000	0.021368932912269257	0.02177639678120613	0.6	0.6	0.6	0.6
17	14:15:44	0	0.1000	0.021507660990042046	0.02166561968624592	0.6	0.6	0.6	0.6
18	14:15:58	1	0.1000	0.021585457973658226	0.022349640727043152	0.6	0.6	0.6	0.6
19	14:16:11	2	0.1000	0.02160549356367463	0.021762026473879814	0.6	0.6	0.6	0.6
20	14:16:24	3	0.1000	0.02159855777380369	0.021853577345609665	0.6	0.6	0.6	0.6
21	14:16:37	4	0.1000	0.021484132388129306	0.021984143182635307	0.6	0.6	0.6	0.6
22	14:16:50	5	0.1000	0.021384484333180732	0.021726690232753754	0.6	0.6	0.6	0.6
23	14:17:04	6	0.1000	0.021493751713464522	0.021859684959053993	0.6	0.6	0.6	0.6
24	14:17:17	1	0.0500	0.02136725041820091	0.02167699486017227	0.6	0.6	0.6	0.6
25	14:17:30	2	0.0500	0.021414970162097962	0.021804971620440483	0.6	0.6	0.6	0.6
26	14:17:43	3	0.0500	0.021416954188062744	0.021701492369174957	0.6	0.6	0.6	0.6
27	14:17:56	4	0.0500	0.02129333389806645	0.021675029769539833	0.6	0.6	0.6	0.6
28	14:18:09	5	0.0500	0.021255377292290746	0.021698186174035072	0.6	0.6	0.6	0.6
29	14:18:22	6	0.0500	0.0212630786573981	0.02166990004479885	0.6	0.6	0.6	0.6
30	14:18:35	0	0.0250	0.021284409161531403	0.02165439911186695	0.6	0.6	0.6	0.6
