EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	04:57:22	0	0.1000	0.02767338362513732	0.024533476680517197	0.6194	0.6194	0.6194	0.6194
2	04:57:33	0	0.1000	0.023251332358670423	0.02248094417154789	0.6194	0.6194	0.6194	0.6194
3	04:57:43	0	0.1000	0.021875359519128737	0.021465303376317024	0.6323	0.6323	0.6323	0.6323
4	04:57:53	0	0.1000	0.021107920963646092	0.020757487043738365	0.6839	0.6839	0.6839	0.6839
5	04:58:03	0	0.1000	0.020481004016654404	0.020211733877658844	0.7032	0.7032	0.7032	0.7032
6	04:58:14	0	0.1000	0.020043968341372804	0.019812406972050667	0.7419	0.7419	0.7419	0.7419
7	04:58:24	1	0.1000	0.01963596205358786	0.01936742290854454	0.7355	0.7355	0.7355	0.7355
8	04:58:34	0	0.1000	0.019336715501071904	0.01903701014816761	0.7419	0.7419	0.7419	0.7419
9	04:58:44	0	0.1000	0.019004039771250487	0.018799856305122375	0.7677	0.7677	0.7677	0.7677
10	04:58:54	0	0.1000	0.01874340427751945	0.018488528206944466	0.7677	0.7677	0.7677	0.7677
11	04:59:04	0	0.1000	0.01857584770514823	0.018314853310585022	0.7742	0.7742	0.7742	0.7742
12	04:59:15	1	0.1000	0.0182985621695029	0.018021371215581894	0.7548	0.7548	0.7548	0.7548
13	04:59:25	0	0.1000	0.01809786757546539	0.017902186140418053	0.7871	0.7871	0.7871	0.7871
14	04:59:35	1	0.1000	0.01793383715483069	0.01765994168817997	0.7806	0.7806	0.7806	0.7806
15	04:59:45	0	0.1000	0.01779596666937155	0.01754704862833023	0.7871	0.7871	0.7871	0.7871
16	04:59:55	1	0.1000	0.017580739281969966	0.01734760031104088	0.7806	0.7806	0.7806	0.7806
17	05:00:05	2	0.1000	0.017468123044885497	0.017212260514497757	0.7806	0.7806	0.7806	0.7806
18	05:00:15	3	0.1000	0.01734289959105158	0.017135513946413994	0.7806	0.7806	0.7806	0.7806
19	05:00:25	0	0.1000	0.01717595789215159	0.016988638788461685	0.7871	0.7871	0.7871	0.7871
20	05:00:34	0	0.1000	0.017082215147059508	0.016858041286468506	0.7935	0.7935	0.7935	0.7935
21	05:00:45	1	0.1000	0.016957172090341442	0.016783935949206352	0.7871	0.7871	0.7871	0.7871
22	05:00:55	0	0.1000	0.016832855435814347	0.016671758145093918	0.7935	0.7935	0.7935	0.7935
23	05:01:04	1	0.1000	0.016695459519712855	0.016527209430933	0.7806	0.7806	0.7806	0.7806
24	05:01:14	0	0.1000	0.01657936105348186	0.016467109322547913	0.7935	0.7935	0.7935	0.7935
25	05:01:24	0	0.1000	0.016538627012462302	0.01639333739876747	0.8	0.8	0.8	0.8
26	05:01:35	0	0.1000	0.016461816393721473	0.01631874032318592	0.8	0.8	0.8	0.8
27	05:01:44	1	0.1000	0.016382709434369615	0.016313275322318077	0.7935	0.7935	0.7935	0.7935
28	05:01:54	0	0.1000	0.016282200235646145	0.016179807484149933	0.8065	0.8065	0.8065	0.8065
29	05:02:05	1	0.1000	0.016188984946732203	0.016209248453378677	0.7935	0.7935	0.7935	0.7935
30	05:02:15	2	0.1000	0.016116978941593595	0.016084259375929832	0.7935	0.7935	0.7935	0.7935
31	05:02:24	3	0.1000	0.016056728722462103	0.015996785834431648	0.8	0.8	0.8	0.8
32	05:02:34	4	0.1000	0.01596548911571845	0.015947407111525536	0.8	0.8	0.8	0.8
33	05:02:44	5	0.1000	0.01587458895165032	0.015922432765364647	0.7935	0.7935	0.7935	0.7935
34	05:02:54	0	0.1000	0.015801735794638356	0.0158564280718565	0.8065	0.8065	0.8065	0.8065
35	05:03:04	0	0.1000	0.015754731434844675	0.015828700736165047	0.8065	0.8065	0.8065	0.8065
36	05:03:13	1	0.1000	0.015664232478925674	0.015751328319311142	0.8	0.8	0.8	0.8
37	05:03:23	2	0.1000	0.015581537067505069	0.015660395845770836	0.8	0.8	0.8	0.8
38	05:03:33	0	0.1000	0.01556548427012184	0.015657104551792145	0.8065	0.8065	0.8065	0.8065
39	05:03:42	0	0.1000	0.01550041861184963	0.015615864656865597	0.8065	0.8065	0.8065	0.8065
40	05:03:52	1	0.1000	0.01540655789834	0.015510864555835724	0.8	0.8	0.8	0.8
41	05:04:02	0	0.1000	0.015508787138207046	0.015544580295681953	0.8065	0.8065	0.8065	0.8065
42	05:04:12	0	0.1000	0.015304744607325688	0.01550683006644249	0.8065	0.8065	0.8065	0.8065
43	05:04:22	0	0.1000	0.015278729062583579	0.015464979223906994	0.8065	0.8065	0.8065	0.8065
44	05:04:32	1	0.1000	0.015234367075534664	0.015385236591100693	0.7935	0.7935	0.7935	0.7935
45	05:04:42	2	0.1000	0.015178690646418717	0.015347335487604141	0.7935	0.7935	0.7935	0.7935
46	05:04:52	0	0.1000	0.01514060133152186	0.015363611280918121	0.8129	0.8129	0.8129	0.8129
47	05:05:02	0	0.1000	0.015095671067884819	0.015317982994019985	0.8129	0.8129	0.8129	0.8129
48	05:05:12	0	0.1000	0.015060721052180754	0.015286587178707123	0.8129	0.8129	0.8129	0.8129
49	05:05:21	0	0.1000	0.015013790909369388	0.015307921916246414	0.8194	0.8194	0.8194	0.8194
50	05:05:32	1	0.1000	0.01495405192950263	0.015231999568641186	0.8065	0.8065	0.8065	0.8065
51	05:05:41	2	0.1000	0.014918727748101338	0.01517344731837511	0.8065	0.8065	0.8065	0.8065
52	05:05:51	3	0.1000	0.014894346410391232	0.015202026814222336	0.8129	0.8129	0.8129	0.8129
53	05:06:01	4	0.1000	0.014869475463099045	0.01514483243227005	0.8065	0.8065	0.8065	0.8065
54	05:06:11	5	0.1000	0.014779289870149185	0.015185344964265823	0.8065	0.8065	0.8065	0.8065
55	05:06:21	6	0.1000	0.014746923799234077	0.01510073896497488	0.8065	0.8065	0.8065	0.8065
56	05:06:31	1	0.0500	0.01474260646323035	0.015109277330338955	0.8065	0.8065	0.8065	0.8065
57	05:06:41	2	0.0500	0.01473821469630086	0.015104766935110092	0.8065	0.8065	0.8065	0.8065
58	05:06:51	3	0.0500	0.014681213229830455	0.01509038358926773	0.8065	0.8065	0.8065	0.8065
59	05:07:00	4	0.0500	0.014652069810475708	0.01509101316332817	0.8065	0.8065	0.8065	0.8065
60	05:07:10	5	0.0500	0.014641488338663522	0.01507776789367199	0.8	0.8	0.8	0.8
61	05:07:20	6	0.0500	0.014597815078364287	0.01507947314530611	0.8065	0.8065	0.8065	0.8065
