EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	23:09:47	0	0.1000	0.04632540144914145	0.05962657928466797	0.6581	0.6581	0.6581	0.6581
2	23:09:57	1	0.1000	0.0395375659203923	0.06320199370384216	0.6516	0.6516	0.6516	0.6516
3	23:10:07	0	0.1000	0.03419367103634853	0.029739893972873688	0.7097	0.7097	0.7097	0.7097
4	23:10:18	1	0.1000	0.035111196590513954	0.03176002576947212	0.5935	0.5935	0.5935	0.5935
5	23:10:28	2	0.1000	0.03830709182694073	0.025008447468280792	0.671	0.671	0.671	0.671
6	23:10:38	3	0.1000	0.03362953324841666	0.02301424741744995	0.6774	0.6774	0.6774	0.6774
7	23:10:48	4	0.1000	0.03429864741706711	0.03145037218928337	0.6968	0.6968	0.6968	0.6968
8	23:10:57	5	0.1000	0.03280463716321426	0.03566873073577881	0.6065	0.6065	0.6065	0.6065
9	23:11:07	6	0.1000	0.03156527356971363	0.058998629450798035	0.471	0.471	0.471	0.471
10	23:11:17	0	0.0500	0.016939930430608777	0.026630813255906105	0.7226	0.7226	0.7226	0.7226
11	23:11:28	1	0.0500	0.016430795128535472	0.02023155428469181	0.7032	0.7032	0.7032	0.7032
12	23:11:37	2	0.0500	0.01458066658030631	0.02248706854879856	0.6903	0.6903	0.6903	0.6903
13	23:11:47	3	0.0500	0.0159655666167327	0.021582260727882385	0.671	0.671	0.671	0.671
14	23:11:56	4	0.0500	0.014760486872523104	0.023716501891613007	0.6903	0.6903	0.6903	0.6903
15	23:12:05	5	0.0500	0.014856157183903889	0.022534208372235298	0.6645	0.6645	0.6645	0.6645
16	23:12:15	6	0.0500	0.016197707645771577	0.0203823484480381	0.6839	0.6839	0.6839	0.6839
17	23:12:24	1	0.0250	0.012639947476270638	0.019430341199040413	0.7097	0.7097	0.7097	0.7097
18	23:12:34	2	0.0250	0.01306042037717062	0.019080428406596184	0.7161	0.7161	0.7161	0.7161
19	23:12:43	3	0.0250	0.012397016209402447	0.01893320120871067	0.6774	0.6774	0.6774	0.6774
20	23:12:53	4	0.0250	0.012286273154182051	0.019867924973368645	0.7097	0.7097	0.7097	0.7097
21	23:13:02	5	0.0250	0.012178206873812953	0.01879698783159256	0.7032	0.7032	0.7032	0.7032
22	23:13:12	6	0.0250	0.012277377824174015	0.01868593320250511	0.7032	0.7032	0.7032	0.7032
23	23:13:21	1	0.0125	0.0118842057760722	0.01863817125558853	0.6968	0.6968	0.6968	0.6968
24	23:13:31	2	0.0125	0.011917025909865408	0.018740620464086533	0.7161	0.7161	0.7161	0.7161
25	23:13:40	3	0.0125	0.011798710454648463	0.01840684935450554	0.6968	0.6968	0.6968	0.6968
26	23:13:50	4	0.0125	0.011787437164603766	0.020347604528069496	0.7161	0.7161	0.7161	0.7161
27	23:13:59	5	0.0125	0.011860476088712135	0.018982842564582825	0.7032	0.7032	0.7032	0.7032
28	23:14:09	6	0.0125	0.011876754639222309	0.01867755874991417	0.7032	0.7032	0.7032	0.7032
29	23:14:18	1	0.0063	0.011593580748738784	0.018396645784378052	0.6968	0.6968	0.6968	0.6968
30	23:14:28	0	0.0063	0.011576412172088157	0.01831352338194847	0.7226	0.7226	0.7226	0.7226
31	23:14:37	1	0.0063	0.01165539502284549	0.018435321748256683	0.6839	0.6839	0.6839	0.6839
32	23:14:47	2	0.0063	0.011577008945943637	0.018555600196123123	0.7032	0.7032	0.7032	0.7032
33	23:14:56	3	0.0063	0.011586956824232842	0.018611682578921318	0.7097	0.7097	0.7097	0.7097
34	23:15:06	4	0.0063	0.011506535749339578	0.018440039828419685	0.7161	0.7161	0.7161	0.7161
35	23:15:15	5	0.0063	0.011647908467657687	0.018258610740303993	0.7097	0.7097	0.7097	0.7097
36	23:15:25	6	0.0063	0.011468095631370079	0.018284766003489494	0.7161	0.7161	0.7161	0.7161
37	23:15:34	1	0.0031	0.011390904642572013	0.018400441855192184	0.7161	0.7161	0.7161	0.7161
38	23:15:44	2	0.0031	0.01145603976828198	0.018267834559082985	0.6968	0.6968	0.6968	0.6968
39	23:15:53	3	0.0031	0.011452410453014553	0.018352001905441284	0.7161	0.7161	0.7161	0.7161
40	23:16:03	4	0.0031	0.011418542199569559	0.018380437046289444	0.7161	0.7161	0.7161	0.7161
41	23:16:12	5	0.0031	0.011380465400364446	0.018261712044477463	0.7097	0.7097	0.7097	0.7097
42	23:16:22	6	0.0031	0.011475468668164063	0.01823059469461441	0.7097	0.7097	0.7097	0.7097
43	23:16:31	1	0.0016	0.011383184493229873	0.018226731568574905	0.7097	0.7097	0.7097	0.7097
44	23:16:41	2	0.0016	0.011361196048809141	0.018247520551085472	0.7161	0.7161	0.7161	0.7161
45	23:16:50	3	0.0016	0.011346969376428472	0.018253479152917862	0.7161	0.7161	0.7161	0.7161
46	23:17:00	4	0.0016	0.01142354823023145	0.018267156556248665	0.7161	0.7161	0.7161	0.7161
47	23:17:09	5	0.0016	0.0114145278181862	0.018275422975420952	0.7161	0.7161	0.7161	0.7161
48	23:17:19	6	0.0016	0.011417808084717262	0.01833571307361126	0.7161	0.7161	0.7161	0.7161
49	23:17:28	1	0.0008	0.011397396007717211	0.01825936883687973	0.7161	0.7161	0.7161	0.7161
50	23:17:38	2	0.0008	0.011381132711374923	0.018258562311530113	0.7161	0.7161	0.7161	0.7161
51	23:17:47	3	0.0008	0.011353061212880614	0.018272629007697105	0.7161	0.7161	0.7161	0.7161
52	23:17:57	4	0.0008	0.011414597253532437	0.018268169835209846	0.7161	0.7161	0.7161	0.7161
53	23:18:06	5	0.0008	0.011407820445038137	0.018259059637784958	0.7161	0.7161	0.7161	0.7161
54	23:18:16	6	0.0008	0.011344149291558138	0.01827540434896946	0.7161	0.7161	0.7161	0.7161
55	23:18:25	1	0.0004	0.01137579362424945	0.01825224980711937	0.7161	0.7161	0.7161	0.7161
