EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	16:02:15	0	0.1000	0.02449610510577594	0.022055843845009804	0.5935	0.5935	0.5935	0.5935
2	16:02:36	1	0.1000	0.021717893589509964	0.02262519672513008	0.5935	0.5935	0.5935	0.5935
3	16:02:50	2	0.1000	0.022275851642323843	0.022267434746026993	0.5935	0.5935	0.5935	0.5935
4	16:03:03	0	0.1000	0.021627456356275877	0.02167429029941559	0.6065	0.6065	0.6065	0.6065
5	16:03:24	1	0.1000	0.021402944914317355	0.02230825647711754	0.5935	0.5935	0.5935	0.5935
6	16:03:38	2	0.1000	0.02128686741454432	0.022020157426595688	0.5935	0.5935	0.5935	0.5935
7	16:03:51	3	0.1000	0.02133404339977245	0.0226158257573843	0.5935	0.5935	0.5935	0.5935
8	16:04:05	4	0.1000	0.02112543240606742	0.021525820717215538	0.6	0.6	0.6	0.6
9	16:04:19	0	0.1000	0.021005231189111625	0.0212734155356884	0.6065	0.6065	0.6065	0.6065
10	16:04:32	0	0.1000	0.021074574946159094	0.021046465262770653	0.6258	0.6258	0.6258	0.6258
11	16:04:52	1	0.1000	0.020750754571012345	0.02236543968319893	0.4645	0.4645	0.4645	0.4645
12	16:05:06	2	0.1000	0.02067122871038816	0.021552229300141335	0.6194	0.6194	0.6194	0.6194
13	16:05:20	0	0.1000	0.02046327024420131	0.02021447755396366	0.6645	0.6645	0.6645	0.6645
14	16:05:40	1	0.1000	0.020367218792566873	0.021064847707748413	0.6258	0.6258	0.6258	0.6258
15	16:05:54	2	0.1000	0.020576517186572205	0.020298510789871216	0.6645	0.6645	0.6645	0.6645
16	16:06:07	0	0.1000	0.020209045287780596	0.020214397460222244	0.6645	0.6645	0.6645	0.6645
17	16:06:21	1	0.1000	0.020529644401999402	0.020161952823400497	0.6581	0.6581	0.6581	0.6581
18	16:06:35	2	0.1000	0.02004326498089124	0.02079298160970211	0.6452	0.6452	0.6452	0.6452
19	16:06:48	0	0.1000	0.01976545408571357	0.02050625905394554	0.6839	0.6839	0.6839	0.6839
20	16:07:09	1	0.1000	0.020215580511332758	0.022799350321292877	0.6387	0.6387	0.6387	0.6387
21	16:07:23	2	0.1000	0.020016754734712972	0.023197615519165993	0.6323	0.6323	0.6323	0.6323
22	16:07:36	3	0.1000	0.01953657832577001	0.021845605224370956	0.6452	0.6452	0.6452	0.6452
23	16:07:50	4	0.1000	0.019527850823700215	0.020922813564538956	0.6516	0.6516	0.6516	0.6516
24	16:08:04	5	0.1000	0.019240492466791704	0.020443879067897797	0.6516	0.6516	0.6516	0.6516
25	16:08:17	0	0.1000	0.018973577091014392	0.018711276352405548	0.6839	0.6839	0.6839	0.6839
26	16:08:31	1	0.1000	0.018657112348362086	0.01898876763880253	0.6774	0.6774	0.6774	0.6774
27	16:08:45	2	0.1000	0.019167292550238278	0.01919555850327015	0.671	0.671	0.671	0.671
28	16:08:58	3	0.1000	0.019007479468439434	0.019441306591033936	0.6581	0.6581	0.6581	0.6581
29	16:09:12	4	0.1000	0.019232343660355984	0.018882887437939644	0.6774	0.6774	0.6774	0.6774
30	16:09:25	0	0.1000	0.018847043982359975	0.018675614148378372	0.6903	0.6903	0.6903	0.6903
31	16:09:47	1	0.1000	0.01890016303846328	0.019413048401474953	0.6839	0.6839	0.6839	0.6839
32	16:10:00	0	0.1000	0.018600118155968935	0.018474524840712547	0.6903	0.6903	0.6903	0.6903
33	16:10:14	1	0.1000	0.01867627400078537	0.018366701900959015	0.6839	0.6839	0.6839	0.6839
34	16:10:27	2	0.1000	0.018342590233617263	0.01935710944235325	0.6581	0.6581	0.6581	0.6581
35	16:10:41	3	0.1000	0.0188390957479073	0.020050253719091415	0.6581	0.6581	0.6581	0.6581
36	16:10:55	0	0.1000	0.018101835584606273	0.01830122247338295	0.6903	0.6903	0.6903	0.6903
37	16:11:08	1	0.1000	0.017887135204101585	0.02251296304166317	0.6645	0.6645	0.6645	0.6645
38	16:11:22	2	0.1000	0.01841553102186577	0.019282715395092964	0.6774	0.6774	0.6774	0.6774
39	16:11:35	0	0.1000	0.018611887441807657	0.0184931717813015	0.6968	0.6968	0.6968	0.6968
40	16:11:56	0	0.1000	0.01797160303002198	0.01839996688067913	0.7032	0.7032	0.7032	0.7032
41	16:12:17	1	0.1000	0.018046324555170426	0.02062162011861801	0.6516	0.6516	0.6516	0.6516
42	16:12:30	0	0.1000	0.017853487611929463	0.017562100663781166	0.729	0.729	0.729	0.729
43	16:12:51	1	0.1000	0.01751025049958568	0.020050182938575745	0.6903	0.6903	0.6903	0.6903
44	16:13:05	2	0.1000	0.017617047603234744	0.019420845434069633	0.6903	0.6903	0.6903	0.6903
45	16:13:19	3	0.1000	0.0174908335484452	0.018071934580802917	0.7032	0.7032	0.7032	0.7032
46	16:13:32	4	0.1000	0.016995529604745443	0.021507268771529198	0.6968	0.6968	0.6968	0.6968
47	16:13:45	0	0.1000	0.01720542819570143	0.01711626909673214	0.7355	0.7355	0.7355	0.7355
48	16:14:06	1	0.1000	0.017116431379523622	0.018006831407546997	0.7032	0.7032	0.7032	0.7032
49	16:14:20	2	0.1000	0.01733441042198351	0.01725609041750431	0.7355	0.7355	0.7355	0.7355
50	16:14:33	3	0.1000	0.01718325565294319	0.017842233180999756	0.7097	0.7097	0.7097	0.7097
51	16:14:47	0	0.1000	0.017160120963707982	0.01706543192267418	0.7355	0.7355	0.7355	0.7355
52	16:15:00	1	0.1000	0.017071428995550066	0.017610397189855576	0.7161	0.7161	0.7161	0.7161
53	16:15:14	2	0.1000	0.01728488758409614	0.019626731052994728	0.6774	0.6774	0.6774	0.6774
54	16:15:27	3	0.1000	0.016940324407469346	0.01845993846654892	0.6968	0.6968	0.6968	0.6968
55	16:15:41	4	0.1000	0.01679797574332183	0.017190290614962578	0.7226	0.7226	0.7226	0.7226
56	16:15:54	5	0.1000	0.016992856638087528	0.02436698228120804	0.4774	0.4774	0.4774	0.4774
57	16:16:08	6	0.1000	0.017099936168483067	0.01733320578932762	0.7097	0.7097	0.7097	0.7097
58	16:16:21	1	0.0500	0.01664826023604317	0.017177609726786613	0.729	0.729	0.729	0.729
59	16:16:35	2	0.0500	0.016203356897411633	0.019007215276360512	0.6903	0.6903	0.6903	0.6903
60	16:16:49	0	0.0500	0.016267661922541095	0.016835570335388184	0.7484	0.7484	0.7484	0.7484
61	16:17:10	1	0.0500	0.01595311223048575	0.017921600490808487	0.6903	0.6903	0.6903	0.6903
62	16:17:24	0	0.0500	0.016304969616442896	0.016679633408784866	0.7484	0.7484	0.7484	0.7484
63	16:17:37	1	0.0500	0.016100744934109415	0.01684759557247162	0.7355	0.7355	0.7355	0.7355
64	16:17:51	2	0.0500	0.015802508365825536	0.01760827749967575	0.6903	0.6903	0.6903	0.6903
65	16:18:04	3	0.0500	0.015963615655727893	0.017152568325400352	0.7097	0.7097	0.7097	0.7097
66	16:18:18	4	0.0500	0.015846194120422166	0.017599957063794136	0.7097	0.7097	0.7097	0.7097
67	16:18:32	5	0.0500	0.015598478158086817	0.016762718558311462	0.7484	0.7484	0.7484	0.7484
68	16:18:46	6	0.0500	0.016054936667953733	0.017542408779263496	0.6903	0.6903	0.6903	0.6903
69	16:18:59	1	0.0250	0.0149088166252966	0.0169195756316185	0.729	0.729	0.729	0.729
70	16:19:13	2	0.0250	0.015248488263098011	0.01836303062736988	0.6903	0.6903	0.6903	0.6903
71	16:19:27	3	0.0250	0.014647438148757321	0.017806338146328926	0.6903	0.6903	0.6903	0.6903
72	16:19:40	4	0.0250	0.015277388150625236	0.018033277243375778	0.6903	0.6903	0.6903	0.6903
73	16:19:54	5	0.0250	0.014869657849888963	0.016844946891069412	0.7419	0.7419	0.7419	0.7419
74	16:20:08	6	0.0250	0.014114185344034703	0.017778392881155014	0.729	0.729	0.729	0.729
75	16:20:21	0	0.0125	0.012643190185029303	0.01619894802570343	0.7613	0.7613	0.7613	0.7613
