EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	00:07:41	0	0.1000	0.04121450590984648	0.0262402705848217	0.6774	0.6774	0.6774	0.6774
2	00:07:59	1	0.1000	0.022431983762906768	0.025514774024486542	0.3226	0.3226	0.3226	0.3226
3	00:08:11	0	0.1000	0.0221448832078538	0.02311476320028305	0.6774	0.6774	0.6774	0.6774
4	00:08:24	1	0.1000	0.021917114904777487	0.02323274500668049	0.6774	0.6774	0.6774	0.6774
5	00:08:37	2	0.1000	0.02211165304074421	0.024568548426032066	0.3226	0.3226	0.3226	0.3226
6	00:08:50	0	0.1000	0.021728649296866676	0.022877078503370285	0.6774	0.6774	0.6774	0.6774
7	00:09:03	1	0.1000	0.021770219279122885	0.023727426305413246	0.6581	0.6581	0.6581	0.6581
8	00:09:15	0	0.1000	0.021530956949848797	0.02255694381892681	0.6774	0.6774	0.6774	0.6774
9	00:09:28	0	0.1000	0.021681251281127602	0.022124994546175003	0.6774	0.6774	0.6774	0.6774
10	00:09:41	1	0.1000	0.021828102064235383	0.02289159595966339	0.6774	0.6774	0.6774	0.6774
11	00:09:54	2	0.1000	0.021612551172945197	0.0221394095569849	0.6774	0.6774	0.6774	0.6774
12	00:10:07	0	0.1000	0.021755897947463385	0.02169203944504261	0.6774	0.6774	0.6774	0.6774
13	00:10:20	0	0.1000	0.021556287683006336	0.02076645940542221	0.6774	0.6774	0.6774	0.6774
14	00:10:33	1	0.1000	0.021880012104516396	0.023135248571634293	0.6774	0.6774	0.6774	0.6774
15	00:10:45	2	0.1000	0.0214111805817932	0.023599863052368164	0.3226	0.3226	0.3226	0.3226
16	00:10:58	3	0.1000	0.021497140962788295	0.02156524918973446	0.6774	0.6774	0.6774	0.6774
17	00:11:11	4	0.1000	0.02161325106754289	0.021649247035384178	0.6774	0.6774	0.6774	0.6774
18	00:11:24	5	0.1000	0.021704720150029496	0.022611482068896294	0.6774	0.6774	0.6774	0.6774
19	00:11:37	6	0.1000	0.021586777961947298	0.021715406328439713	0.6774	0.6774	0.6774	0.6774
20	00:11:50	1	0.0500	0.021411621562029422	0.021673008799552917	0.6774	0.6774	0.6774	0.6774
