EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	04:20:35	0	0.1000	0.027640571503526258	0.025315072387456894	0.5613	0.5613	0.5613	0.5613
2	04:20:45	0	0.1000	0.023087427330290938	0.02319781668484211	0.5613	0.5613	0.5613	0.5613
3	04:20:55	0	0.1000	0.021693640917389838	0.022120175883173943	0.6323	0.6323	0.6323	0.6323
4	04:21:06	0	0.1000	0.020894444211301235	0.02156366966664791	0.6323	0.6323	0.6323	0.6323
5	04:21:16	0	0.1000	0.020326916382454832	0.021084768697619438	0.6645	0.6645	0.6645	0.6645
6	04:21:26	0	0.1000	0.01992673387821852	0.020664889365434647	0.6968	0.6968	0.6968	0.6968
7	04:21:36	0	0.1000	0.01954633947421729	0.02030659280717373	0.6968	0.6968	0.6968	0.6968
8	04:21:46	0	0.1000	0.01921206460269509	0.020088236778974533	0.7032	0.7032	0.7032	0.7032
9	04:21:57	0	0.1000	0.018991147924137048	0.01978117972612381	0.7097	0.7097	0.7097	0.7097
10	04:22:07	1	0.1000	0.018651210696938564	0.019631927832961082	0.7032	0.7032	0.7032	0.7032
11	04:22:17	0	0.1000	0.01845876043508657	0.019459424540400505	0.7097	0.7097	0.7097	0.7097
12	04:22:27	0	0.1000	0.018236119607670735	0.01922975294291973	0.7161	0.7161	0.7161	0.7161
13	04:22:38	0	0.1000	0.018052972976201228	0.019070204347372055	0.7226	0.7226	0.7226	0.7226
14	04:22:48	1	0.1000	0.01786417967111022	0.018934981897473335	0.7161	0.7161	0.7161	0.7161
15	04:22:58	2	0.1000	0.017703952373400576	0.01878104917705059	0.7097	0.7097	0.7097	0.7097
16	04:23:07	3	0.1000	0.01756978037112579	0.01867876946926117	0.7161	0.7161	0.7161	0.7161
17	04:23:17	4	0.1000	0.017402516216660092	0.01865144446492195	0.7161	0.7161	0.7161	0.7161
18	04:23:27	5	0.1000	0.01729452248451441	0.018519148230552673	0.7161	0.7161	0.7161	0.7161
19	04:23:37	6	0.1000	0.017181445734156864	0.018425360321998596	0.7161	0.7161	0.7161	0.7161
20	04:23:47	1	0.0500	0.017083395601431416	0.018360793590545654	0.7161	0.7161	0.7161	0.7161
