EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	01:22:44	0	0.1000	0.022726914348657066	0.023241933435201645	0.5677	0.5677	0.5677	0.5677
2	01:22:46	0	0.1000	0.02163013702489794	0.02124694176018238	0.6581	0.6581	0.6581	0.6581
3	01:22:48	1	0.1000	0.021701275532141233	0.02293965592980385	0.4516	0.4516	0.4516	0.4516
4	01:22:50	2	0.1000	0.021422277357795644	0.02091221883893013	0.5935	0.5935	0.5935	0.5935
5	01:22:51	3	0.1000	0.021488511639367054	0.02173265442252159	0.4968	0.4968	0.4968	0.4968
6	01:22:53	4	0.1000	0.021205612462968683	0.02184656448662281	0.5806	0.5806	0.5806	0.5806
7	01:22:55	0	0.1000	0.020565218918629884	0.019991416484117508	0.7097	0.7097	0.7097	0.7097
8	01:22:56	0	0.1000	0.02040319723442828	0.019699852913618088	0.7161	0.7161	0.7161	0.7161
9	01:22:59	1	0.1000	0.020343614882560233	0.019307097420096397	0.6968	0.6968	0.6968	0.6968
10	01:23:00	0	0.1000	0.02058113915665237	0.01905134879052639	0.7161	0.7161	0.7161	0.7161
11	01:23:02	1	0.1000	0.020391763968169902	0.020497934892773628	0.6258	0.6258	0.6258	0.6258
12	01:23:03	0	0.1000	0.02006144054656566	0.018673663958907127	0.7355	0.7355	0.7355	0.7355
13	01:23:05	1	0.1000	0.019909778560397443	0.020337078720331192	0.6323	0.6323	0.6323	0.6323
14	01:23:07	2	0.1000	0.019976151220591397	0.018440229818224907	0.729	0.729	0.729	0.729
15	01:23:08	3	0.1000	0.019889572286297758	0.01837584190070629	0.7226	0.7226	0.7226	0.7226
16	01:23:10	0	0.1000	0.019570789081281837	0.018041905015707016	0.7419	0.7419	0.7419	0.7419
17	01:23:12	1	0.1000	0.019225241122961215	0.01775934360921383	0.7226	0.7226	0.7226	0.7226
18	01:23:13	2	0.1000	0.019669425675788544	0.023810772225260735	0.6129	0.6129	0.6129	0.6129
19	01:23:15	0	0.1000	0.019588922842406407	0.01780753955245018	0.7484	0.7484	0.7484	0.7484
20	01:23:17	1	0.1000	0.01941752048678648	0.018478890880942345	0.7032	0.7032	0.7032	0.7032
21	01:23:18	0	0.1000	0.01896887904264391	0.017343970015645027	0.7677	0.7677	0.7677	0.7677
22	01:23:21	1	0.1000	0.018931144574350876	0.018317222595214844	0.6903	0.6903	0.6903	0.6903
23	01:23:22	2	0.1000	0.018930116511897396	0.01744280755519867	0.7484	0.7484	0.7484	0.7484
24	01:23:24	3	0.1000	0.01879780211640363	0.017728131264448166	0.6968	0.6968	0.6968	0.6968
25	01:23:25	4	0.1000	0.018596394427457648	0.017338503152132034	0.7613	0.7613	0.7613	0.7613
26	01:23:27	5	0.1000	0.018700901116729212	0.018893085420131683	0.6903	0.6903	0.6903	0.6903
27	01:23:28	6	0.1000	0.018578808853631387	0.016887865960597992	0.7484	0.7484	0.7484	0.7484
28	01:23:30	1	0.0500	0.018539865262544336	0.018013833090662956	0.7032	0.7032	0.7032	0.7032
29	01:23:31	2	0.0500	0.018176636675323245	0.01681494154036045	0.7419	0.7419	0.7419	0.7419
30	01:23:33	3	0.0500	0.017858849740764345	0.018487602472305298	0.6903	0.6903	0.6903	0.6903
31	01:23:34	4	0.0500	0.01840946553254932	0.01689235121011734	0.7548	0.7548	0.7548	0.7548
32	01:23:36	5	0.0500	0.018027523183514554	0.017046349123120308	0.7484	0.7484	0.7484	0.7484
33	01:23:37	6	0.0500	0.018211889292640986	0.018496161326766014	0.6839	0.6839	0.6839	0.6839
34	01:23:39	1	0.0250	0.018148632419254827	0.017534365877509117	0.6968	0.6968	0.6968	0.6968
35	01:23:40	2	0.0250	0.0179332367011479	0.016741763800382614	0.7419	0.7419	0.7419	0.7419
36	01:23:42	3	0.0250	0.018166517599486485	0.016738925129175186	0.7355	0.7355	0.7355	0.7355
37	01:23:44	4	0.0250	0.017823116520883708	0.016653448343276978	0.7355	0.7355	0.7355	0.7355
38	01:23:45	5	0.0250	0.01779158876597753	0.01669417694211006	0.7355	0.7355	0.7355	0.7355
39	01:23:47	6	0.0250	0.018101227621508433	0.01684759557247162	0.7355	0.7355	0.7355	0.7355
40	01:23:48	1	0.0125	0.017755496891299682	0.016535548493266106	0.7484	0.7484	0.7484	0.7484
41	01:23:50	2	0.0125	0.01771981628011305	0.016919774934649467	0.7355	0.7355	0.7355	0.7355
42	01:23:51	3	0.0125	0.017842253527021717	0.016628172248601913	0.7355	0.7355	0.7355	0.7355
43	01:23:53	4	0.0125	0.01764282051471182	0.017452966421842575	0.7097	0.7097	0.7097	0.7097
44	01:23:54	5	0.0125	0.017745830027730194	0.016908539459109306	0.7355	0.7355	0.7355	0.7355
45	01:23:56	6	0.0125	0.018225279585200937	0.01773781143128872	0.6968	0.6968	0.6968	0.6968
46	01:23:57	1	0.0063	0.017880888868388047	0.01707308366894722	0.729	0.729	0.729	0.729
47	01:23:59	2	0.0063	0.01780807749453159	0.01664268784224987	0.7355	0.7355	0.7355	0.7355
48	01:24:00	3	0.0063	0.018268564431169268	0.017124582082033157	0.729	0.729	0.729	0.729
49	01:24:02	4	0.0063	0.017718169407628888	0.017001282423734665	0.7355	0.7355	0.7355	0.7355
50	01:24:04	5	0.0063	0.017925540877175863	0.016883235424757004	0.7355	0.7355	0.7355	0.7355
51	01:24:05	6	0.0063	0.017755154132500707	0.01671074703335762	0.7355	0.7355	0.7355	0.7355
52	01:24:07	1	0.0031	0.017740202758779477	0.016887590289115906	0.7355	0.7355	0.7355	0.7355
53	01:24:08	2	0.0031	0.017642481820838364	0.016906220465898514	0.7355	0.7355	0.7355	0.7355
54	01:24:10	3	0.0031	0.017691618576378423	0.016881035640835762	0.7355	0.7355	0.7355	0.7355
55	01:24:12	4	0.0031	0.01760669436629351	0.01671796850860119	0.7355	0.7355	0.7355	0.7355
56	01:24:13	5	0.0031	0.017737929245934415	0.016753803938627243	0.7355	0.7355	0.7355	0.7355
57	01:24:15	6	0.0031	0.017252803704589714	0.01670791022479534	0.7355	0.7355	0.7355	0.7355
58	01:24:16	1	0.0016	0.01775425417938424	0.016831472516059875	0.7355	0.7355	0.7355	0.7355
59	01:24:18	2	0.0016	0.017840701559851346	0.016804572194814682	0.7355	0.7355	0.7355	0.7355
60	01:24:20	3	0.0016	0.017412655681307506	0.01682507060468197	0.7355	0.7355	0.7355	0.7355
61	01:24:21	4	0.0016	0.017337501027647403	0.016843149438500404	0.7355	0.7355	0.7355	0.7355
62	01:24:23	5	0.0016	0.017710984116908208	0.016780484467744827	0.7355	0.7355	0.7355	0.7355
63	01:24:24	6	0.0016	0.017954238267229004	0.016825197264552116	0.7355	0.7355	0.7355	0.7355
64	01:24:26	1	0.0008	0.01764584642387686	0.01684742234647274	0.7355	0.7355	0.7355	0.7355
65	01:24:27	2	0.0008	0.017749163266659124	0.01686667464673519	0.7355	0.7355	0.7355	0.7355
66	01:24:29	3	0.0008	0.017651311694848307	0.016849122941493988	0.7355	0.7355	0.7355	0.7355
