EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	01:27:07	0	0.1000	0.023695916515071018	0.022737903520464897	0.5935	0.5935	0.5935	0.5935
2	01:27:09	1	0.1000	0.02186086771732941	0.023299595341086388	0.5935	0.5935	0.5935	0.5935
3	01:27:11	2	0.1000	0.02155296274508321	0.0228425245732069	0.4065	0.4065	0.4065	0.4065
4	01:27:12	0	0.1000	0.020952672985758786	0.02103097178041935	0.6387	0.6387	0.6387	0.6387
5	01:27:14	1	0.1000	0.020948892605022314	0.02366078644990921	0.4129	0.4129	0.4129	0.4129
6	01:27:16	2	0.1000	0.020775786168440075	0.020905068144202232	0.6323	0.6323	0.6323	0.6323
7	01:27:17	0	0.1000	0.020677397427418552	0.0205070860683918	0.6452	0.6452	0.6452	0.6452
8	01:27:19	1	0.1000	0.020615153619050124	0.02116505056619644	0.6323	0.6323	0.6323	0.6323
9	01:27:21	0	0.1000	0.020249985014031625	0.02020340785384178	0.671	0.671	0.671	0.671
10	01:27:23	1	0.1000	0.020132195025318746	0.020006880164146423	0.6581	0.6581	0.6581	0.6581
11	01:27:24	2	0.1000	0.02026036537900214	0.020061567425727844	0.6645	0.6645	0.6645	0.6645
12	01:27:26	0	0.1000	0.019838440379733587	0.019822848960757256	0.6903	0.6903	0.6903	0.6903
13	01:27:28	1	0.1000	0.019590179931321592	0.02084556221961975	0.6516	0.6516	0.6516	0.6516
14	01:27:29	0	0.1000	0.019944941300072433	0.019801095128059387	0.6968	0.6968	0.6968	0.6968
15	01:27:31	0	0.1000	0.019878635946487404	0.019559558480978012	0.7097	0.7097	0.7097	0.7097
16	01:27:33	1	0.1000	0.019146003743683103	0.019341295585036278	0.7032	0.7032	0.7032	0.7032
17	01:27:35	2	0.1000	0.019475152080895997	0.019283395260572433	0.7032	0.7032	0.7032	0.7032
18	01:27:36	3	0.1000	0.019652889130873725	0.019638365134596825	0.6968	0.6968	0.6968	0.6968
19	01:27:38	4	0.1000	0.019130639544683484	0.01921147294342518	0.671	0.671	0.671	0.671
20	01:27:39	5	0.1000	0.019114954751426164	0.021496286615729332	0.6	0.6	0.6	0.6
21	01:27:41	6	0.1000	0.019325713673171943	0.019665181636810303	0.6968	0.6968	0.6968	0.6968
22	01:27:43	1	0.0500	0.018806643521965448	0.018777716904878616	0.6903	0.6903	0.6903	0.6903
23	01:27:44	2	0.0500	0.01844609727212532	0.018851155415177345	0.6968	0.6968	0.6968	0.6968
24	01:27:46	3	0.0500	0.018528286536135266	0.018739398568868637	0.6968	0.6968	0.6968	0.6968
25	01:27:47	4	0.0500	0.018301040768537776	0.01856030523777008	0.6903	0.6903	0.6903	0.6903
26	01:27:49	5	0.0500	0.018561979826628005	0.018545709550380707	0.6968	0.6968	0.6968	0.6968
27	01:27:50	6	0.0500	0.018787177149888343	0.018576202914118767	0.6968	0.6968	0.6968	0.6968
28	01:27:52	1	0.0250	0.018215756256291103	0.01845575124025345	0.7032	0.7032	0.7032	0.7032
29	01:27:54	0	0.0250	0.01825787626575927	0.018338538706302643	0.7097	0.7097	0.7097	0.7097
30	01:27:55	1	0.0250	0.018475028202846935	0.018348917365074158	0.7032	0.7032	0.7032	0.7032
31	01:27:57	0	0.0250	0.018114918312064538	0.018282605335116386	0.7419	0.7419	0.7419	0.7419
32	01:27:59	1	0.0250	0.017852746426246187	0.018363559618592262	0.7032	0.7032	0.7032	0.7032
33	01:28:00	2	0.0250	0.018412900950869296	0.018123337998986244	0.729	0.729	0.729	0.729
34	01:28:02	3	0.0250	0.018108132453762363	0.01837235316634178	0.7097	0.7097	0.7097	0.7097
35	01:28:04	4	0.0250	0.017842462485587948	0.019034963101148605	0.7097	0.7097	0.7097	0.7097
36	01:28:05	5	0.0250	0.017848136094689625	0.018432792276144028	0.7032	0.7032	0.7032	0.7032
37	01:28:07	6	0.0250	0.018024407546467176	0.018560165539383888	0.6968	0.6968	0.6968	0.6968
38	01:28:08	1	0.0125	0.018136952176679405	0.018149537965655327	0.7032	0.7032	0.7032	0.7032
39	01:28:10	2	0.0125	0.018154843283144588	0.01865544728934765	0.7032	0.7032	0.7032	0.7032
